logFC	AveExpr	t	P.Value	adj.P.Val	B	gene
1.2075573240496	6.20157279148948	26.2556481269188	2.57100519975727e-14	2.44716620584226e-12	23.1965727272976	ENSG00000260997
-1.30336968298215	5.72897915111037	-26.2107132967325	2.63904192114735e-14	2.47308155291025e-12	23.1871388025938	ENSG00000012048
-1.14752609249439	6.62021629705881	-26.1967970222113	2.66049892869767e-14	2.48040361660121e-12	23.135871212799	ENSG00000175224
-1.05565068431133	6.93471251721803	-26.2157738509242	2.6312849006422e-14	2.47308155291025e-12	23.1259499417472	ENSG00000164466
-0.836052838334967	9.15504475947712	-26.2565413915526	2.56967173889386e-14	2.44716620584226e-12	23.033927307048	ENSG00000149136
-1.40717597428516	6.41667522610415	-25.9928609385653	2.99713532459249e-14	2.76588427416708e-12	23.0301397745373	ENSG00000121152
-1.03835171373735	8.23419497450225	-26.0479096612963	2.90202412444829e-14	2.69177543788111e-12	22.9486667700812	ENSG00000148773
0.991053555105246	7.62299610781836	25.9683314184693	3.04057857355528e-14	2.77777479734849e-12	22.9348125551874	ENSG00000100242
-1.04045782222717	6.73419621852856	-25.8705651326927	3.22049327050731e-14	2.91286406257825e-12	22.9320245552719	ENSG00000111445
-1.31300487027982	5.72322614623081	-25.7728568153701	3.41164745972124e-14	3.01086169018118e-12	22.9297778809903	ENSG00000171792
-1.44727516056743	5.64274629266889	-25.7568948863602	3.4440042190613e-14	3.02473414021906e-12	22.9224637501166	ENSG00000171130
-1.27554976434691	5.75024641257929	-25.7413169778163	3.47589715589302e-14	3.03806780260265e-12	22.9101151084796	ENSG00000120685
-0.892803440197409	8.68083873392725	-25.9795185159766	3.02068311849676e-14	2.77353631789248e-12	22.8858794268995	ENSG00000152795
-0.998264974279379	7.03981991536224	-25.8138841118913	3.3299535743055e-14	2.98219487590512e-12	22.8767794303489	ENSG00000156471
-1.23224682951617	6.11968946866671	-25.682370011111	3.59945078542401e-14	3.11609596566707e-12	22.8587844846091	ENSG00000141580
